WorkflowId,Workflow
96E1E43A-8A98-4BAC-8AD6-DC1CDC99F0A9,Start --> ZOHO Desk --> Mapper --> Dynamics  NAV or BC --> End
D4A0B368-E554-44AF-8FEB-DC23590C7379,Start --> Magento --> Mapper --> SAP B1 --> End
80C9A47B-AC9C-4A52-955D-DC2CB275F80C,Start --> Magento --> Mapper --> Shopify
2A4EBDE0-FE6E-4777-9FB3-DC38FFD910EB,Start --> Magento --> Mapper --> Shopify
62D47EA1-E1D4-40FC-BD7E-DC41FE3D5D20,Start --> My_Custom_App_Sourav --> Mapper --> Shopify --> End
27A334E6-8153-48AE-A128-DC4D854404FA,Start --> Business Partner : Update --> End
B10FE872-E594-4234-9824-DC4EA721A4C7,Start --> Customer Update
2436FE31-CEDB-462A-9B67-DC502500341E,Start --> Magento --> Mapper --> Shopify
35370BAF-5084-4274-8D6C-DC62AD3EB34D,Start --> Magento --> Mapper --> SAP B1
C6322F6B-D228-4FB4-A38E-DC62C1F57195,Start --> Delivery Add  --> End
A80C82CB-28FA-43AA-8555-DC713DDB68C3,Start --> SAP B1 --> Mapper --> HubSpot
AB1553C5-E222-48DF-BFD9-DC81DF50A4B2,Start --> Magento --> Mapper --> Dynamics  NAV or BC
6EFAA782-B40A-4AD3-AA23-DC834E35B21F,Start --> ZOHO Desk
46995263-B805-490D-B1EB-DC861367FA66,Start --> Shopify --> Mapper --> WooCommerce
7B182C9A-416C-429A-9451-DC86952C5267,Start --> API Key One
041B6F6B-6D9E-4C28-9DF8-DC8C3D054978,Start --> Magento --> Mapper --> SAP B1
138312C9-A680-4D40-A237-DC9837E160BE,Start --> Mockaro --> Mapper --> Randommer
A881CE3B-38A6-4C0D-A9DA-DC997E05E348,Start --> Salesforce --> Mapper --> SAP B1 --> End
6F29BC0F-09F8-4266-B9F6-DC99DF91B9CD,Start --> Amazon --> Mapper --> Dynamics 365 NAV --> End
A9BEA9A2-97A6-47D7-8D2B-DC9A9CCF1EF7,Start --> Product Price :Update --> End
BFC23224-E9CE-4AFC-A3CF-DC9CF61BA7BC,Start --> Magento --> Mapper --> SAP B1
11343F9E-EF6D-4053-93DE-DCA27AE28F2C,Start --> Magento --> Mapper --> SAP B1 --> End
D3E1C427-4092-4F50-B108-DCA38E598ED7,Start --> Item Master Data Add [Virtual  product] --> Web item Master data [Virtual  product] --> End
883997CC-A95F-4A0D-87D5-DCA56D094C3B,Start --> Magento --> Splitter --> Shopify --> End
8C09789B-494F-4585-9550-DCA95D4C0363,Start --> Magento --> Mapper --> SAP B1
5D7A8162-D580-4846-9ED3-DCAB28C15077,Start --> Shopify --> Mapper --> Dynamics 365 CRM --> End
C561C525-6BE2-4F65-9B22-DCAE7899E6C0,Start --> Customer Add --> End
F6307B3D-4935-4922-B0B2-DCB5794FDF4A,Start --> Shopify --> Splitter --> Mapper --> Merger --> SAP B1
15E4E853-4DEC-447C-8835-DCB642FC48C0,Start --> Company Add --> End
A7889C5E-EAF2-4A27-8875-DCB9C704F30A,Start --> Sales Order Add --> End
E5CC451B-46A9-4BE9-AF9A-DCBB7FB8AE0F,Start --> Shopify --> Splitter --> Mapper --> Merger --> SAP B1
614FEF01-D824-4A0A-9513-DCC1F43335A5,Start --> Magento --> Mapper --> SAP B1
62A0D258-B2E1-4AE2-AF25-DCCE59BD278B,Start --> SAP B1 --> Mapper --> Zoho CRM V2 and Zoho Invoice --> End
2F7F3805-A795-4B57-98A3-DCD185E365E7,Start --> Magento --> Mapper --> Shopify
0EB7CD6A-AE21-4D65-8C04-DCD5194BA193,Start --> WooCommerce --> Mapper --> SAP B1
F99A9003-7CD8-4954-882D-DCD8380E4B22,Start --> Magento --> Mapper --> WooCommerce
A04F1AA6-7CF3-4B0A-801B-DCDB7BFE586C,Start --> Variations Update --> End
FE0AC801-3683-4077-BC14-DCDBBDF9D463,Start --> Shopify --> Mapper --> Dynamics  NAV or BC --> End
49EB9F95-1C36-4AA3-898C-DCE7172019B4,Start --> Business Partner Add
3D0B1C1C-33C5-4DA2-8AD3-DCF2B6C5DB7F,Start --> Shopify --> Mapper --> Zoho Subscription V2
B9639A79-33BD-44B2-A57A-DCF7AF529AA8,Start --> Customer Add --> End
505D9CAE-3713-485A-A9EC-DCF9C5A235A8,Start --> Magento --> Mapper --> SAP B1
AC71031E-0D74-42C2-A2BE-DD0DEA253568,Start
7C846995-D239-4379-BB23-DD0E9D373C58,Start --> Customer Add --> End
917D3196-DFC5-4F35-B998-DD0F78698E79,Start --> Inventory : Update --> End
CB5E0E72-6C84-4A16-B38C-DD154A76350A,Start --> CA DemoQA Basic Auth
D0012E1A-902C-4693-AFCC-DD1BCD33C29D,Start --> Magento --> Mapper --> Shopify
F725EC36-5870-4EA8-806E-DD2E206D0D60,Start --> Dynamics 365 CRM --> Mapper --> SAP B1 --> End
9A56EEE7-1A3A-4177-9C95-DD2EDB43FB44,Start
321701C0-8178-445C-ABF1-DD2F23853DF9,Start
D7772A30-D663-4775-882E-DD333A1A1811,Start --> Magento --> Mapper --> SAP B1 --> End
19B21A4D-D15E-40EF-AEAA-DD3BE4D3F8D3,Start --> Product Add --> End
56F638FF-FF33-4E20-ABA5-DD42E83B18D6,Start --> Magento --> Splitter --> Mapper --> Merger --> Shopify
E4F9FB72-19AF-4917-B9F1-DD42F4581296,Start --> Magento --> Mapper --> Shopify
44A38733-4A1D-48B7-BE47-DD49E11C3525,Start --> Magento --> Mapper --> Shopify
C34C9F1E-AFE3-4639-BEA7-DD4B31F01699,Start --> Magento --> Mapper --> Shopify
A96A4FBA-27DF-4AE2-8079-DD54A849916F,Start --> Shopify --> Mapper --> Magento
937DD958-3223-41BD-AE8E-DD55C3FAF252,Start --> SAP B1 --> Mapper --> Numi
A2EE80E2-6741-43AC-B6D9-DD567507BB80,Start --> Shopify --> Mapper --> Magento
74C7A7C3-D202-4DF3-837A-DD5C5B4632A6,Start --> SAP B1 --> Mapper --> Magento --> End
22B532EF-45B2-411E-B377-DD6E338F0BB0,Start --> Magento --> Splitter --> Mapper --> Shopify
6E4EA8D2-EA16-4614-8C57-DD75B02D9E93,Start --> Magento --> Mapper --> Dynamics  NAV or BC
173F71FF-17D4-404F-9B6D-DD7660A31B86,Start --> Item Add --> End
C8C1F02F-C05A-4FA8-A902-DD78D4AAFB8D,Start --> Magento --> Mapper --> WooCommerce
C7940635-0A00-42D3-A25E-DD83FC291B52,Start --> Order Add --> End
8E85B688-DAAA-4533-B94B-DD8A8AE34EFB,Start --> Tier Price [B2B] --> End
05A5CD81-8D4E-40F9-A156-DD92279D018A,Start --> Master Data Add [Tax Class] --> End
388D7CA3-5E3C-45AF-AC0E-DD9594C1F698,Start --> Shopify --> Mapper --> Dynamics 365 NAV --> End
5A85FD4D-521C-454D-A229-DDAA7398DAE8,Start --> Magento --> Mapper --> Shopify
AD3DE887-5640-4548-AE42-DDAFEABF0CD6,Start --> Simple Product Add --> Configurable Product Add
51E3447C-4D07-4165-91CE-DDBA419638C1,Start --> Item Web ID Update (not used) --> End
F8D6B505-F197-41F5-88E0-DDC241D38A31,Start --> WooCommerce --> Mapper --> Magento
9470892C-1738-4A4D-B360-DDC2475008DB,Start --> Configurable item Add Test --> End
1C7339CF-C8B5-40BD-8E05-DDD3A5F60583,Start --> Salesforce
77E09A53-7AA6-429E-A4FA-DDD4178C9AF1,Start --> Magento --> Mapper --> Shopify
7339FAEC-993F-470A-B5A0-DDDE3C1DAC1C,Start --> Magento --> Mapper --> Shopify
C204415A-03E7-4C0C-8B5C-DDDFFC9AE8C5,Start --> Shopify --> Mapper --> WooCommerce
79C45D65-1379-4456-89AF-DDE25B31652A,Start --> WooCommerce --> Mapper --> SAP B1
0397112E-BE3E-443E-AB77-DDF0078FBF29,Start --> Shopify --> Mapper --> WooCommerce
36EF0C01-7B48-44DD-BD7F-DDF25AEBA24E,Start --> MasterData Attribute Upload --> End
C01AF9E4-839C-4ACF-BF09-DDFEC54594F2,Start --> Magento --> Mapper --> Shopify
99B7560C-0CF8-44FB-92FE-DE042231654E,Start --> Magento --> Mapper --> BambooHR
67D90956-313D-4CD6-A657-DE0A0594E566,Start --> Magento --> Mapper --> SAP B1 --> End
35DAFD4E-1426-4B70-B95B-DE174D97CA37,Start --> Customer Add
26D8728D-3DC7-4FD1-9860-DE23BE24EC4E,Start --> Magento --> Mapper --> SAP B1
C4FF73E3-5B7C-49C3-8AEB-DE2F32A3352B,Start --> Simple Product Add
6D4FF8FC-1CBA-403F-81F5-DE398D6EDA79,Start --> Product Add
D8F0580A-D0EF-4EB9-BAC4-DE410BC21990,Start --> Zoho CRM --> Mapper --> Uniconta
71B279BA-633C-422B-BBE6-DE507B333DEE,Start --> Shipment Add --> End
2755ACC1-2CB9-4967-8A7C-DE5A20E66CFE,Start
07B013EA-2F6C-4BE6-99DE-DE6D702A056E,Start --> SAP B1 --> Mapper --> Magento
95409EEE-F3C7-48A3-BC1F-DE7293307FB1,Start --> SAP B1 --> Mapper --> Magento --> End
2506FA6F-4C24-446A-A4F3-DE78F5E14E2C,Start
378073A2-DF36-48F6-89ED-DE8660827F3F,Start --> Magento --> Mapper --> SAP B1 --> End
A179979A-0075-43CB-A678-DE8A4DBE6DBE,Start --> SAP B1 --> End
9BBE94F9-D79C-4AE0-B583-DE8B5EBA58C3,Start --> Magento --> Mapper --> SAP B1 --> End
0154D9DF-6D18-447F-B191-DE8EB6DDF7BC,Start --> Dynamics 365 NAV --> Mapper --> Shopware6
9930C4B2-09A2-40B3-86FF-DE9242F2717B,Start --> Magento --> Mapper --> SAP B1
0BB222B7-2108-4402-95AA-DE964A030566,Start --> Dynamics  NAV or BC --> Mapper --> Magento --> End
868C731C-2C72-4715-9169-DE98D0C715FA,Start --> Invoice Add
97C4A760-03EC-443B-AC82-DE9ECB89E933,Start --> SAP B1 --> Mapper --> Magento --> End
3DE78AEA-1F8F-4701-9756-DEA7AC776BD8,Start --> Magento --> Mapper --> SAP B1 --> End
7DDF2532-387B-4EE6-8A58-DEAD02BDA573,Start --> SAP B1 --> Mapper --> Magento --> End
6031F183-334B-42EF-B379-DEAE4D62513A,Start --> SAP B1 --> Mapper --> Magento
168012FF-A229-4C9D-8E45-DEC8B9D5A5F8,Start --> Sales Order : Add (Customize)
A7B7FFA8-CC6D-461D-9372-DECCA38EA772,Start --> AR Reserve Invoice Add
FC2A3DD3-DC31-472F-A4C7-DECFE522BC80,Start --> SAP B1 --> Mapper --> Magento --> End
1073589E-184D-4AF3-A4FF-DED055AAF798,Start --> Magento --> Mapper --> Shopify
F76AA051-4A42-4358-9FCA-DED2696C9682,Start --> SAP B1 --> Mapper --> Magento --> End
7C1974EA-F66F-465C-88C8-DED5C6E055BA,Start --> HubSpot --> Mapper --> SAP B1
47CA9563-67E6-42BF-97A7-DED6DB4481CC,Start --> Invoice Add --> End
60B5A979-67DD-414A-A8CC-DEDFE8D0154D,Start --> Product Attribute Value Update --> End
34B6FB70-9CBB-4A09-AB11-DEE77C5C87CD,Start --> Master Data Add [WebSites] --> End
F8C04316-5E0A-4AAC-8D02-DEF1D4336470,Start --> Zoho Subscription V2
526294ED-0C78-4A12-9DF7-DEF2418DAB62,Start --> Magento --> Mapper --> SAP B1 --> End
E0350BE0-31AE-4F38-AE17-DEF3F9D9F9E2,Start --> Private App Greate One
C7FFFDAA-629E-4FB3-9469-DEF5F4528341,Start --> Shopify --> Mapper --> Dynamics  NAV or BC
37BE3C9B-09FD-4514-B11D-DEFBFCDC798C,Start --> Magento --> Mapper --> SAP B1
1F7B227C-F89E-4B3C-BA7E-DEFDCF7A0EDA,Start --> Magento --> Splitter --> Mapper --> SAP B1
D5CD5957-6DD9-4818-9412-DF0CB7AA92CB,Start --> SAP B1 --> Mapper --> Magento --> End
473A39DD-75A5-4623-97C5-DF0EA425E554,Start --> SAP B1 --> Mapper --> Magento --> End
2B634D26-C80C-447E-AD0C-DF11903410E9,Start
72B97AD0-F782-4BCE-BDE4-DF1ADD3EB701,Start --> SAP B1 --> Mapper --> Magento
84B72C46-23AB-4B90-8695-DF2352EA87B3,Start --> Magento --> Mapper --> Shopify
422EFC60-A4E0-41BB-9062-DF32BEE8E3A5,Start --> Product Add --> End
834A253A-31D5-4152-A3E3-DF3750F0D1A9,Start
738EB3FA-C297-4EAA-93F5-DF41A58C1FA1,Start --> Magento --> Mapper --> Shopify
1002FD1C-E3EF-44E0-AE69-DF43F4545C1C,Start --> Magento --> Mapper --> Shopify
EDDCF112-218E-4270-A01D-DF4B96AA3400,Start
50BF700A-1EBF-4CBA-92E6-DF50EB3A9F8F,Start --> WooCommerce --> Mapper --> ZOHO Desk
57CB2BA9-8DA5-4BE0-83D7-DF5AB6A5FED6,Start --> TESTBUG
FA001A72-0D02-4098-97D6-DF5F62D1C2EF,Start --> WooCommerce --> Mapper --> SAP B1
34791AF6-F95B-4470-940A-DF64053F3CA9,Start
96330F20-FAD8-4392-956E-DF681689F2D3,Start --> Shopify
2090C4FC-405A-4E3A-BBDD-DF6C5E8A9D96,Start --> Universal FTP --> Mapper
EAC64E66-21C8-46EC-8983-DF6CFB6CFC9B,Start --> WooCommerce --> Mapper --> Shopify
7E198EB0-144C-4ED2-BA78-DF709D6D4F37,Start --> Dynamics 365 NAV --> Mapper --> Magento
895EF7B5-F01C-4557-8B4A-DF8135062819,Start --> Business Partner Add [Accounts] --> End
1B26B91A-0AF7-4508-94FC-DF83B2F1A69F,Start --> Business Partner : Add --> Item Master Data Add [Simple Product] --> Order : Add --> Invoice : Add --> End
39F3FB1A-457B-4916-A4B1-DF8C9781AEA8,Start --> Shopify --> Mapper --> SAP ByDesign
99E62A60-80D8-4FEB-81EB-DF8E313C1589,Start --> Account Update
9EF26B54-EEE4-41AC-9C74-DF937D12D8F1,Start --> Numi --> Mapper --> SAP B1
E6F94E60-EAD5-4878-BDAD-DF94B73DC9AC,Start --> Item Add --> End
15E9BA8D-DF22-41E9-AF88-DF96E1578453,Start --> Magento --> Mapper --> SAP B1 --> End
2C6207D4-07AB-4275-A52F-DF98F54ADD71,Start --> Product Update --> End
88F7B909-AE5F-4211-81F4-DF9DA07DDAD9,Start --> SAP B1 --> Mapper --> Magento --> End
D129FF1A-2F83-4C31-86C2-DFA2D42F3170,Start --> Magento --> Mapper --> Shopify
15BFF1CC-E08E-4D9A-B7F2-DFA36EE4577D,Start --> SAP B1 --> Mapper --> Magento
ACD34F98-7065-4EF2-A646-DFA3E21C276C,Start --> Magento --> Mapper --> SAP B1
656A5C1F-FFD9-4842-B007-DFA7C2F82227,Start --> Dynamics 365 NAV --> Mapper --> Shopify
9967D541-88F1-4BA1-BA5C-DFADBE0E0C81,Start
A130ACF5-EB34-430B-BDB8-DFB390C916AC,Start --> Magento --> Mapper --> SAP B1 --> End
251ACFD4-04AA-4C2E-B50F-DFB491CF1E3D,Start --> test zoho published 2 --> Mapper --> Trigger Custom Woo
E2B4693B-7DB5-41A0-B213-DFBDE622A906,Start --> Magento --> Splitter --> Mapper --> Merger --> Shopify
0AF66CA7-BD6C-4430-941E-DFC4328A7FD9,Start --> Magento --> Mapper --> SAP B1 --> End
12D447A9-70F4-49C8-8390-DFC590CB72D1,Start --> Magento --> Mapper --> Shopify
38891FCD-4D22-4B5E-B029-DFC7CE34258E,Start --> Service Call update --> End
37FC94CA-0140-4D38-9973-DFD73B061384,Start --> Magento --> Mapper --> Zoho Subscription V2
D8966CC4-A4E6-4E93-9A92-DFDC3C51F9D7,Start --> Magento --> Mapper --> SAP B1
EF8AAE00-A642-403D-AF88-DFDD3A984242,Start --> Magento --> Mapper --> Shopify
0A6B0C63-33AC-41BB-9A4A-DFE980EEA368,Start
83EC243C-104D-46F1-B777-DFF120CC3D0A,Start --> Create Category --> End
C3431AC1-6280-45EE-9C96-DFF2DD7C5B30,Start --> Account Update --> End
C05390E5-F5AA-412C-BDF8-DFF79625B6E9,Start --> Magento --> Mapper --> Shopify
058DCECA-41BD-4774-AAF3-DFFD976C632C,Start --> Company Update [DI API] 
1875E8A8-7E1D-4912-B433-E0041C880AC7,Start --> HubSpot
0C93705A-7254-4E47-972B-E009788486F4,Start --> Magento --> Mapper --> SAP B1 --> End
BCF8DFD1-F07A-4981-9B9A-E014031F4C7E,Start --> Magento --> Mapper --> SAP B1
37740334-F6FE-436C-AE2A-E01819DCB59C,Start --> Item Variant Price Update
9D3C09BB-1C11-4DA0-B4E7-E01D18740A60,Start --> Magento --> Mapper --> SAP B1
E91ED536-08FC-481D-87AA-E02220F7ABA5,Start --> Simple Product Add
E5943E42-C0C4-4E8F-A97E-E0229BB99991,Start --> Magento --> Mapper --> SAP B1 --> End
0E144F26-72C6-49C6-B70B-E0240DC4EF0D,Start --> Magento --> Mapper --> Shopify
60E644CC-1A3F-4B29-9236-E03FC5F1DD4C,Start
05C22EBF-98B2-49A3-91A8-E04296224672,Start --> Simple Product Update --> End
3741526C-43CB-440A-8E39-E042FECF374F,Start --> SAP B1 --> Mapper --> Magento
D2BB144B-BE1D-4BFD-AF88-E045A638BDD1,Start --> Zoho Subscription App --> Mapper --> SAP B1
2243FE70-9E61-4464-9E0E-E0526E0A6399,Start --> Magento --> Mapper --> SAP B1
2AD6EDF6-BB9D-4215-8556-E0546A8213AB,Start --> Business Partner Add --> Business Partner Update --> End
F5723212-FA05-4607-99B1-E0739F84F4C7,Start --> Customer Update
D8E42327-EC5B-4717-847D-E076B9D387B9,Start
C0E3080E-13F9-4E8E-9410-E07E03A6F7B2,Start --> Dynamics  NAV or BC --> Mapper --> Shopify
FE03C7F0-E60A-4964-BE0F-E08AFA397B1A,Start --> Magento --> Mapper --> Shopify
C8AA99BA-2FE7-459E-B032-E08CE752BF77,Start --> SAP B1 --> Mapper --> Magento
3E3C493E-6CD2-4BBD-A389-E0959EFD7CCE,Start --> Magento --> Mapper --> Shopify
2EB98995-9A95-48A0-B426-E0A0191B96B6,Start --> Magento --> Mapper --> SAP B1 --> End
D061C5BE-9565-4A05-8A8D-E0A035C575C6,Start --> Magento --> Splitter --> Mapper --> Merger --> SAP B1
7A59A0C2-8838-491A-A77C-E0A7F9474067,Start --> Shopify --> Mapper --> WooCommerce
B21FD72D-CFE1-4A8A-9B3E-E0B4DA617AAB,Start --> WooCommerce --> Mapper --> SAP B1
1EB39328-7861-45C4-A3D4-E0C0E2556F51,Start --> Shipment Add --> End
CB97E77B-33CF-4F5B-9380-E0C174C5BFC5,Start --> Contact Add
1A136B72-2590-4BCC-A955-E0C2B6D07F9E,Start --> Uniconta --> Mapper --> Shopify --> End
209ECA7B-8D49-4725-B137-E0C2DF86F10B,Start --> Magento --> Mapper --> SAP B1
6BE73BDC-4FDC-434A-AD70-E0C2FB4E72FE,Start --> Dynamics 365 NAV --> Mapper --> Bigcommerce --> End
C0548A3A-A935-46BC-BC5F-E0CA8A61CE64,Start --> Trigger Custom Woo --> Mapper --> Magento
6EB855F8-D005-4245-A239-E0CC5C800110,Start --> Magento --> Mapper --> SAP B1
F5AE4E2C-E16F-4A01-840D-E0D5046BB9EC,Start --> Item Link Simple Product --> End
A63F1B9E-123B-4688-A877-E0D8576526A2,Start --> SAP B1 --> Mapper --> Numi
8C233BB1-37A4-4D4D-9576-E0DC22EDDD1A,Start --> Shipment Add
37A47ADB-09FD-4B62-8DF0-E0E273F10610,Start --> Magento --> Mapper --> SAP B1 --> End
3636256C-4EEB-4320-97A4-E0E362ABE988,Start --> Shopify --> Mapper --> SAP B1
D5DDEA59-8AE3-440F-BDCE-E0E59855FB14,Start --> Shopify --> Mapper --> SAP B1
57C6B550-3A05-47B7-996C-E0E81CFD5431,Start --> 3D Cart --> Mapper --> Splitter --> APPSeCONNECTApp
1A033D2E-E342-4034-AD49-E0E941A74A87,Start --> Zoho CRM --> Mapper --> Priority --> End
A3FDEC68-97AB-49FF-9177-E0EF45CD9478,Start --> Magento --> Mapper --> Zoho Subscription App
1DC929C5-4A8E-40D5-B177-E0F2542A8858,Start --> Test Magento2 --> Mapper --> SAP B1
E65CC932-0C93-4FB4-BDC0-E0F45459235F,Start --> Bigcommerce --> Mapper --> Dynamics  NAV or BC --> End
B737FBB9-27B5-40D3-BCCA-E100252834AF,Start --> WooCommerce --> Mapper --> SAP B1
C6F387CF-D5F0-40BA-A581-E101912BF5B7,Start --> Magento --> Mapper --> SAP B1
0029C0C8-6AB5-4535-A9D8-E101B633B548,Start --> Accounts Add
8A67C48F-5517-46F9-BC96-E10899D57451,Start --> SAP B1 --> Mapper --> Magento
E3697C31-94B9-4C63-B374-E10FB1610800,Start --> SAP B1 --> Mapper --> Magento
DE054B5C-A83D-49A4-8E45-E11265B3B426,Start
DF19A318-F1B2-46FB-A4CA-E113384493FA,Start --> Magento --> Splitter --> Mapper --> Shopify
B1A59C5C-22EE-4478-8827-E11686B1BF25,Start --> Contact Person Add to Magento
F9A3FF1B-55B7-4680-88DE-E11F29E826FE,Start --> Magento --> Mapper --> Shopify
F863E8F1-7FBB-4468-A2C6-E12175EAF124,Start --> Magento --> Mapper --> SAP B1 --> End
1D98C99E-1A5F-4B46-A8E7-E123CF5B4291,Start --> Magento --> Splitter --> Mapper --> Merger --> Shopify
6ECBC50A-F7BC-4F07-B756-E12868F1B666,Start --> Business Partner : Add
07EB55B6-5EC7-47C9-AB26-E12F74CD3336,Start --> Customer Add --> End
FCCC9268-C7A8-40EB-A432-E13B6BB294A7,Start --> Magento --> Mapper --> Shopify
4FEBA240-0B56-4F49-9190-E13F19543F3C,Start
19E73BCF-4E38-4DB7-9534-E146A94F050F,Start --> Magento --> Mapper --> BambooHR
60A32126-4F33-4C04-9F44-E155AA02D9FE,Start --> Business Partner Add [Guest Customer] --> End
3C92EDDD-DD4C-4794-8AB2-E162AC9CBCA4,Start --> SAP B1 --> Mapper --> Magento
99835345-CD55-49BC-858F-E167CBC3F2A6,Start --> Magento --> Mapper --> Shopify
FCCD8FB9-0894-4B59-A845-E17349044EBF,Start --> Simple Product Add --> Configurable Product : Add
EDFEF778-04FF-4273-9344-E1797F19992D,Start --> Magento --> Mapper --> SAP B1
AAF9667C-71C2-43EC-9AE9-E1843C94A4C0,Start --> Shopify --> Mapper --> Dynamics  NAV or BC
9D7D99FE-EF8F-42E6-A17F-E184E9A33A97,Start --> Dynamics 365 NAV --> Mapper --> Shopify
762A991C-F139-4323-8B2A-E194E247884F,Start --> Shopify
7B399D89-4571-4F03-9C00-E197DCEA8748,Start --> Magento --> Mapper --> SAP B1 --> End
97491A8F-3AD4-4B64-832D-E1981D4499B2,Start --> Magento --> Mapper --> Shopify
BF811842-6A29-4CE4-8B27-E1A26341E124,Start --> SAP B1
01E1745D-BAD4-499B-869F-E1B0CD3878A5,Start --> Shopify --> Mapper --> Magento
47224550-6287-486F-B435-E1B2559FC195,Start --> Bucket list Basic Auth --> Mapper --> Magento
A009326C-139B-454B-9845-E1B4BE8F78F6,Start --> Business Partner Add --> Sales Order Add --> Delivery Sync --> AR Invoice sync --> End
CD18FD08-9853-47B1-A270-E1B81CA99782,Start --> Deal Add --> End
F062B6B3-3B34-42C5-AA2C-E1BE2CB441BB,Start --> Magento --> Mapper --> WooCommerce
B7AE9C56-179A-4CBA-A94D-E1C01351E68D,Start --> Price (IDOC) Update --> End
43856E2A-68CC-4F94-9B40-E1C32E9B85D9,Start --> Magento --> Mapper --> SAP B1
050FF9D9-DA53-4B42-B26D-E1CCC1666F22,Start --> Magento --> Mapper --> Shopify
20C6CA92-B276-4828-9A1B-E1CE18F8B434,Start
797CAA03-A310-4D32-B2D9-E1D55DD4054E,Start --> Shopify --> Decision --> Delay
CDACD9CC-564A-4426-B550-E1DB5CEB4F28,Start --> Business Partner : Add --> End
5B0100E1-81CC-4F1C-BE87-E1EA1FDBD220,Start --> Customer Add --> End
2998FB77-BEA1-48A1-A2E1-E1EECF267900,Start --> Magento --> Mapper --> Shopify
1EA05F12-9ADD-4EB2-B28F-E1F8A0B02423,Start --> SAP B1 --> Mapper --> Magento
AA72732F-4081-4E81-8F6A-E2019B4D19BF,Start --> Business Partner Add [DI-API] --> End
7E5122AF-E497-4C7F-9E83-E2073B81B574,Start --> Magento --> Splitter --> Mapper --> Merger --> SAP B1 --> End
0844C4C4-6CFF-4853-BCED-E20A239170EA,Start --> Credit Limit Update --> End
D9989F5C-EF76-499A-AE43-E20D479D0E52,Start --> Magento --> Mapper --> Shopify
F18A8EC6-B161-47EA-8805-E20F64C52894,Start --> customer --> End
633AD36E-3035-4A17-A5C3-E210E0E522D1,Start --> Universal FTP
EAD0C787-DF41-4E41-8325-E21240BEF7AE,Start --> Magento --> Mapper --> SAP B1
28D2DFAA-9A1E-4147-9133-E212B24C2B86,Start --> Magento --> Mapper --> SAP B1
D12F760C-1738-4536-961A-E213EC681BE9,Start --> SAP B1 --> End
5265E4F4-57E8-4E86-9803-E21594842E3B,Start
1E7B335E-16B7-4E94-82FC-E216A81D9FA1,Start --> Magento --> Mapper --> SAP B1
AA8CC27A-F6FC-4C52-A73C-E22DC584F845,Start --> Magento --> Mapper --> SAP B1 --> End
B63E4D38-BC28-429D-85DB-E248CBAE8D56,Start --> Magento --> Mapper --> Shopify
ED56B9B4-CFB4-4ED3-9DDD-E2553FC77D23,Start --> Inventory Update --> End
4C9029F1-4DCD-4E71-AB04-E25747347464,Start --> Simple Product Add --> Bundle Product Add
ADBCAA98-8430-49DF-95CE-E25A26E13C3E,Start --> Magento --> Mapper --> SAP B1 --> End
9FA78DA5-C6C3-44A3-BEA9-E266A7E9639A,Start --> Zoho Projects
B435978B-DB0F-4CF9-A844-E270D4EC14A9,Start --> Magento --> Mapper --> SAP B1
83F7FFED-1CAA-41AA-9734-E2743AABCDC0,Start --> Magento --> Mapper --> SAP B1 --> End
424ADB52-2BAD-40BB-9271-E2864B2794B8,Start --> Magento --> Delay --> Mapper --> Shopify
B547D4CA-EFDB-482B-B9F8-E28ACDBD73A8,Start --> Dynamics  NAV or BC --> Mapper --> Shopify --> End
450B29CA-A7E4-43F8-A6DD-E290FE3EA574,Start --> SAP B1 --> Mapper --> Magento
61B7FE7A-3AEF-42DE-9B1F-E291239DAE5E,Start
24F979D8-E2B7-40D0-AED1-E29B3DB00B48,Start --> Magento --> Mapper --> Shopify
30DE1D23-EF7A-4EAF-AB6C-E29CB76FB353,Start --> Magento --> Splitter --> Mapper --> Merger --> SAP B1
0B69DFD6-6896-4DB9-B82C-E29DEB89F3AD,Start --> Dynamics  NAV or BC --> Mapper --> Magento
4DBC1EC5-6B80-48CC-950F-E2A8B15A54E5,Start --> Dynamics  NAV or BC --> Mapper --> Magento
81C4A3F7-DD46-40CB-B679-E2ADCDA5E741,Start --> Magento --> Mapper --> Bigcommerce
A3A83510-3207-46FA-933E-E2B0D191E957,Start --> Magento --> Mapper --> Shopify
64982848-4269-46C9-ABF9-E2B40F7CB2FD,Start --> WooCommerce --> Mapper --> SAP B1
5A07CD2E-7BA4-40C0-80D8-E2B7FFB9BD61,Start --> Magento --> Mapper --> SAP B1
0E76177F-D5EC-42E0-B92F-E2C1FF86D553,Start --> Dynamics  NAV or BC --> Mapper --> Magento
773F8D6C-CF33-4581-BF06-E2C837BB3A6F,Start --> Item Master Data Update [Grouped Product]
7C569116-52D9-4E6E-ACBF-E2C8DC269B6C,Start --> SAP B1 --> Mapper --> Magento
65D3464D-CA51-4E2D-9D63-E2CCA632F627,Start
E064B9DE-6287-481A-8DB1-E2D45995C681,Start --> SAP B1 --> Mapper --> Magento
D23FF132-FD8D-44AD-983F-E2D4EEBCF98C,Start --> Magento --> Mapper --> Shopify
4054F11E-0697-4509-AFDD-E2E118428482,Start --> Magento --> Mapper --> SAP B1 --> End
6E6AFD17-BEFB-4CE3-8671-E2EAEA4FDCCE,Start --> SAP B1 --> Mapper --> WooCommerce --> End
